# BPmag  e_BPmag  RPmag  e_RPmag  Gmag  e_Gmag  GABS  e_GABS
1.024290000000000056e+01 4.616928539536069753e-04 8.702400000000000801e+00 4.020499831513306096e-04 9.522899999999999920e+00 2.531464357492923807e-04 7.152333257604696293e+00 1.317787180870242129e-03
1.561410000000000053e+01 4.783206308647957802e-03 1.275619999999999976e+01 1.329602370834812985e-03 1.399039999999999928e+01 6.769881155769493820e-04 1.071462009668560178e+01 2.554053397997297151e-03
1.652220000000000155e+01 4.724922755559423510e-03 1.336190000000000033e+01 1.079275141900018845e-03 1.465600000000000058e+01 5.869721526925550555e-04 1.172785800229543085e+01 2.544201442975116498e-03
1.655470000000000041e+01 1.055038383053153242e-02 1.325910000000000011e+01 7.884249509839517250e-03 1.522809999999999953e+01 1.388041574513237996e-03 1.201653576166166992e+01 1.646164094110786832e-02
1.811639999999999873e+01 1.134761705685618551e-02 1.455439999999999934e+01 2.764385375292799721e-03 1.591389999999999993e+01 1.222198457815050271e-03 1.292915926294066864e+01 4.851209651841745067e-03
2.153500000000000014e+01 1.667803379416282483e-01 1.816799999999999926e+01 2.158528827037773171e-02 1.969000000000000128e+01 4.234225099446220671e-03 1.774989037996932240e+01 2.661640349166875461e-02
1.526890000000000036e+01 4.252634052720222213e-03 1.234040000000000070e+01 1.979543465577596282e-03 1.358549999999999969e+01 8.704094148582238854e-04 1.059129599511894781e+01 2.261533732039997663e-03
1.550730000000000075e+01 5.001566242859774650e-03 1.261459999999999937e+01 2.206160848539033721e-03 1.385229999999999961e+01 1.072770208183066723e-03 1.074946216436711310e+01 2.410070511163110805e-03
1.853430000000000177e+01 1.842423213982691266e-02 1.472979999999999912e+01 1.625675655441927115e-03 1.616159999999999997e+01 2.259416489782328178e-03 1.329992297031092718e+01 6.831313239062597291e-03
1.202940000000000076e+01 1.181217837831957055e-03 1.016169999999999973e+01 8.585707620651753013e-04 1.110779999999999923e+01 4.258839404090405717e-04 7.913226802444128793e+00 1.911655856977651988e-03
1.420529999999999937e+01 3.991544428513657365e-03 1.141080000000000005e+01 1.939929959977129866e-03 1.262930000000000064e+01 8.125397573770981379e-04 1.032631162346153353e+01 2.021731700667484238e-03
1.435619999999999941e+01 4.028570368446439572e-03 1.172109999999999985e+01 1.862748125654090873e-03 1.290090000000000003e+01 9.813002178176656511e-04 1.008735332328524237e+01 2.305025510944595703e-03
1.289910000000000068e+01 1.947061671717805658e-03 1.045079999999999920e+01 9.869556127225953979e-04 1.158530000000000015e+01 6.943137054279428441e-04 9.642163789088169068e+00 1.907180308917166226e-03
1.653969999999999985e+01 5.041277800993637995e-03 1.352779999999999916e+01 1.611368358563371878e-03 1.478850000000000087e+01 7.220456208020215949e-04 1.132619411719635671e+01 3.953370218269482671e-03
1.624299999999999855e+01 3.448107215447154209e-03 1.324140000000000050e+01 1.053881172165438591e-03 1.450099999999999945e+01 6.217124664303669453e-04 1.119298362098130895e+01 3.525110729304071697e-03
1.926679999999999993e+01 3.308165752589883879e-02 1.545630000000000059e+01 3.341149679960610675e-03 1.684410000000000096e+01 1.506800266459420480e-03 1.331852443500015148e+01 1.110705539914236956e-02
1.686870000000000047e+01 7.898014112169927936e-03 1.380610000000000070e+01 2.111513029949435485e-03 1.508060000000000045e+01 9.115056877807160146e-04 1.136454940963405313e+01 3.978013876972896073e-03
